x,y
47337,33427
47337,16566
12872,691
12872,49302
2324,8644
2324,41349
40050,10891
40050,39102
26800,11359
26800,38634
3671,19104
3671,30889
34110,16543
34110,33450
47702,42558
47702,7435
22139,14273
22139,35720
17182,38432
17182,11561
2531,47269
2531,2724
7763,9666
7763,40327
15186,7325
15186,42668
31837,47278
31837,2715
19729,15765
19729,34228
9589,44901
9589,5092
39413,8883
39413,41110
4081,40969
4081,9024
31690,24526
31690,25467
17525,44983
17525,5010
33262,38869
33262,11124
45341,18342
45341,31651
49226,40173
49226,9820
39485,38141
39485,11852
40710,11725
40710,38268
26257,23448
26257,26545
32273,10874
32273,39119
792,20034
792,29959
2174,17667
2174,32326
42264,42377
42264,7616
25456,14841
25456,35152
49205,3764
49205,46229
36101,39700
36101,10293
49841,34004
49841,15989
49884,36941
49884,13052
20008,30164
20008,19829
39979,20546
39979,29447
24851,46139
24851,3854
49082,19597
49082,30396
7854,48321
7854,1672
47213,13617
47213,36376
35348,13764
35348,36229
20960,23115
20960,26878
17246,23396
17246,26597
23277,27665
23277,22328
1640,40947
1640,9046
44134,7252
44134,42741
29621,18807
29621,31186
10478,8623
10478,41370
6638,5956
6638,44037
15130,33228
15130,16765
36107,29162
36107,20831
41429,23428
41429,26565
12952,37208
12952,12785
16668,26396
16668,23597
19021,18186
19021,31807
46710,24965
46710,25028
38661,29701
38661,20292
9603,26734
9603,23259
23203,39753
23203,10240
24655,45578
24655,4415
38224,12238
38224,37755
17657,37703
17657,12290
11053,25227
11053,24766
19902,13917
19902,36076
17639,10741
17639,39252
17406,47730
17406,2263
40324,3538
40324,46455
20120,43007
20120,6986
37827,22379
37827,27614
40609,35263
40609,14730
24318,33457
24318,16536
20167,35842
20167,14151
22269,18736
22269,31257
35251,28301
35251,21692
30694,13731
30694,36262
49672,21637
49672,28356
36272,8341
36272,41652
26060,39474
26060,10519
16458,27396
16458,22597
36273,47990
36273,2003
13667,31534
13667,18459
14728,23027
14728,26966
8488,48541
8488,1452
18712,15210
18712,34783
39370,1
39370,49992
46649,43532
46649,6461
26671,12550
26671,37443
9409,31959
9409,18034
7389,46353
7389,3640
30429,45198
30429,4795
45804,29397
45804,20596
34328,41156
34328,8837
31717,29442
31717,20551
25922,46505
25922,3488
26527,27078
26527,22915
46730,15195
46730,34798
26473,46518
26473,3475
47454,49507
47454,486
37586,20877
37586,29116
32991,27801
32991,22192
11064,49517
11064,476
1317,29872
1317,20121
23911,4951
23911,45042
18347,2444
18347,47549
42453,29197
42453,20796
37516,49445
37516,548
45614,5183
45614,44810
31744,23305
31744,26688
5492,25830
5492,24163
26854,31088
26854,18905
14000,1191
14000,48802
39442,17247
39442,32746
41336,12146
41336,37847
37035,9901
37035,40092
34606,25826
34606,24167
21326,28949
21326,21044
3809,48015
3809,1978
14359,5922
14359,44071
11630,29902
11630,20091
37171,41417
37171,8576
27110,21271
27110,28722
19632,45266
19632,4727
31937,18564
31937,31429
48608,9133
48608,40860
34517,14961
34517,35032
7090,17731
7090,32262
13166,34964
13166,15029
25347,33969
25347,16024
20677,24053
20677,25940
37904,33971
37904,16022
35656,6148
35656,43845
5386,7632
5386,42361
31803,29726
31803,20267
17641,46139
17641,3854
43818,14022
43818,35971
15609,2637
15609,47356
31977,15171
31977,34822
8611,42981
8611,7012
43690,18777
43690,31216
33232,39260
33232,10733
48484,33447
48484,16546
14901,15635
14901,34358
26857,1114
26857,48879
15854,17206
15854,32787
27873,20655
27873,29338
21529,4141
21529,45852
18307,29763
18307,20230
49507,49870
49507,123
11781,35027
11781,14966
5078,13868
5078,36125
24906,38322
24906,11671
1272,48748
1272,1245
8417,40782
8417,9211
14793,40429
14793,9564
30476,4003
30476,45990
8150,4662
8150,45331
33859,10463
33859,39530
25359,23428
25359,26565
17948,45027
17948,4966
19861,26421
19861,23572
46177,17702
46177,32291
31317,13019
31317,36974
33855,39973
33855,10020
11009,46635
11009,3358
14161,26247
14161,23746
9060,49052
9060,941
27152,31106
27152,18887
44877,2916
44877,47077
20857,29610
20857,20383
2326,34722
2326,15271
7823,35280
7823,14713
26014,22184
26014,27809
23826,28513
23826,21480
21495,5070
21495,44923
40340,48577
40340,1416
26266,43995
26266,5998
36001,15480
36001,34513
12226,11291
12226,38702
42615,12977
42615,37016
5398,6705
5398,43288
25314,40205
25314,9788
