x,y
60871996,50451792
60871996,36796975
54096093,51302689
54096093,35946078
14939449,416009
14939449,86832758
75045654,76177888
75045654,11070879
1903214,26010223
1903214,61238544
37164967,65959632
37164967,21289135
67569805,73181282
67569805,14067485
26646005,60728448
26646005,26520319
44621474,86543434
44621474,705333
65384022,4156585
65384022,83092182
68473372,45803874
68473372,41444893
15310175,80986289
15310175,6262478
32937848,62491522
32937848,24757245
35776147,14186361
35776147,73062406
85733936,64037686
85733936,23211081
24215932,84189156
24215932,3059611
72080386,8226417
72080386,79022350
13993489,54417808
13993489,32830959
34027581,21061725
34027581,66187042
39646366,10204606
39646366,77044161
52137366,13715139
52137366,73533628
24128384,23022569
24128384,64226198
38345245,25896132
38345245,61352635
64657353,48117792
64657353,39130975
76559916,53660937
76559916,33587830
33248032,63657465
33248032,23591302
48358539,53590119
48358539,33658648
15201920,58926667
15201920,28322100
65620238,59563323
65620238,27685444
68918701,30658094
68918701,56590673
5605439,20131206
5605439,67117561
14806768,32007214
14806768,55241553
85521387,34970885
85521387,52277882
17158090,20318230
17158090,66930537
57484510,56674821
57484510,30573946
21323153,27958218
21323153,59290549
61561072,17449165
61561072,69799602
56498638,1050188
56498638,86198579
29260148,36624424
29260148,50624343
49585570,72851833
49585570,14396934
17118306,80764398
17118306,6484369
22804402,82157758
22804402,5091009
10905777,60072381
10905777,27176386
11880184,58571054
11880184,28677713
65548890,1681019
65548890,85567748
51125432,14611027
51125432,72637740
67059806,24853744
67059806,62395023
53462671,9044653
53462671,78204114
55607022,65290877
55607022,21957890
54480947,56427851
54480947,30820916
53951424,68585581
53951424,18663186
36039005,15988031
36039005,71260736
5987230,39954824
5987230,47293943
60387855,44299753
60387855,42949014
85871872,33909162
85871872,53339605
76145720,3452101
76145720,83796666
85745216,58359392
85745216,28889375
79464216,18372576
79464216,68876191
75985604,63636302
75985604,23612465
69228963,79930482
69228963,7318285
42524809,15860059
42524809,71388708
85349851,27175178
85349851,60073589
29250844,74810492
29250844,12438275
40069587,60835820
40069587,26412947
42137817,34599432
42137817,52649335
54047643,7071018
54047643,80177749
41003230,25621581
41003230,61627186
57907926,22467623
57907926,64781144
86119220,51152588
86119220,36096179
40523897,6715533
40523897,80533234
45568897,43386401
45568897,43862366
29699418,80233488
29699418,7015279
68540748,54022026
68540748,33226741
34929452,62525826
34929452,24722941
13457209,7867370
13457209,79381397
56561792,34411948
56561792,52836819
75992221,66349770
75992221,20898997
11306496,53371020
11306496,33877747
45869618,34197532
45869618,53051235
11910300,22177157
11910300,65071610
2149312,66655896
2149312,20592871
56344599,58037785
56344599,29210982
15976080,67811939
15976080,19436828
83509875,54540234
83509875,32708533
45341975,36258414
45341975,50990353
83031154,27536613
83031154,59712154
15841450,36746012
15841450,50502755
37775148,44838047
37775148,42410720
51987734,15382688
51987734,71866079
23726798,24831252
23726798,62417515
81173199,76078141
81173199,11170626
38701971,58588454
38701971,28660313
69452575,50338694
69452575,36910073
33039133,5798933
33039133,81449834
48542747,36747986
48542747,50500781
51700154,21406947
51700154,65841820
5539657,31674565
5539657,55574202
10088326,6410204
10088326,80838563
2542210,62414210
2542210,24834557
37729297,83847454
37729297,3401313
9564366,29970318
9564366,57278449
24967867,68463139
24967867,18785628
76290704,62211060
76290704,25037707
32468945,15710024
32468945,71538743
35106759,23452129
35106759,63796638
8596659,40678193
8596659,46570574
28920398,61258977
28920398,25989790
83228232,41767291
83228232,45481476
78365855,68380950
78365855,18867817
72108085,84528945
72108085,2719822
73055362,72074518
73055362,15174249
88408,58940948
88408,28307819
11374766,65899438
11374766,21349329
29439644,14101494
29439644,73147273
65745013,79847738
65745013,7401029
79741472,29927452
79741472,57321315
82825356,849552
82825356,86399215
81685168,31755359
81685168,55493408
41921144,15832313
41921144,71416454
40754514,50585725
40754514,36663042
70930270,38754257
70930270,48494510
10580212,71878294
10580212,15370473
49612954,84321489
49612954,2927278
16278088,36717701
16278088,50531066
35822873,58472101
35822873,28776666
38480524,31717370
38480524,55531397
30943210,22274328
30943210,64974439
15644241,21941841
15644241,65306926
68111252,27602619
68111252,59646148
2296950,7925708
2296950,79323059
36856327,74104162
36856327,13144605
30005483,43966896
30005483,43281871
83009517,36473142
83009517,50775625
79642923,63963597
79642923,23285170
73090242,26902063
73090242,60346704
23636392,75410343
23636392,11838424
67675554,62447869
67675554,24800898
19318767,33178328
19318767,54070439
80287872,62966636
80287872,24282131
79764699,64234533
79764699,23014234
54340699,34297344
54340699,52951423
17079130,49756345
17079130,37492422
77701704,63540913
77701704,23707854
7241808,54359601
7241808,32889166
78514086,85722574
78514086,1526193
71700451,56194106
71700451,31054661
15140682,10934067
15140682,76314700
86287447,2629952
86287447,84618815
40683453,30787856
40683453,56460911
64570244,57631856
64570244,29616911
79385423,53252972
79385423,33995795
74910919,79334575
74910919,7914192
82389010,7786093
82389010,79462674
26098444,69030768
26098444,18217999
7083764,73629713
7083764,13619054
84332857,14887323
84332857,72361444
13362587,46678384
13362587,40570383
56958553,29261196
56958553,57987571
67084399,7157671
67084399,80091096
31832100,66402774
31832100,20845993
53761861,25296217
53761861,61952550
28007541,56446314
28007541,30802453
5798966,63516884
5798966,23731883
5152243,52287651
5152243,34961116
15681102,7745640
15681102,79503127
37284675,17714814
37284675,69533953
49959670,46388955
49959670,40859812
55541592,1107938
55541592,86140829
87069808,41798536
87069808,45450231
